"","full_name","name","id","spkid","orbit_id","class","price","profit","spec_B","dv","a","q","e","i","H","moid","moid_ld","moid_jup","BV","UB","epoch","epoch_cal","epoch_mjd","om","n","est_diameter","rms","closeness","per","equinox","albedo","score","tp","n_obs_used","ma","pdes","ad","neo","pha","spec_T","IR","diameter"
"717","1923 Osiris (4011 P-L)","Osiris","a0001923",2001923,"29","MBA",1899302894086544,154894157163559,"C",9.529713,2.43502791958931,2.28150261283218,0.0630486843793657,4.95787057312089,13.6,1.30445,507.6528065,2.48916,NA,NA,2458600.5,20190427,58600,353.06165911495,0.259386970115447,NA,0.48203,2656.04474304578,1387.88775642729,"J2000",0.031,132.822237152289,2458349.51432654,1773,65.1024133810067,"1923",2.58855322634644,NA,NA,NA,NA,NA
"718","1929 Kollaa (1939 BS)","Kollaa","a0001929",2001929,"25","MBA",8.32676488323798e-41,6.81114693655374e-42,"V",9.508943,2.36242684397152,2.18654735939541,0.0744486480184258,7.77997134381531,12.6,1.21562,473.0828354,2.49841,NA,NA,2458600.5,20190427,58600,65.4271715769491,0.271435421206363,NA,0.42608,2658.22018196905,1326.28231938198,"J2000",0.393,1.6653529766476e-52,2458492.30228676,1864,29.3686918679481,"1929",2.53830632854764,NA,NA,NA,NA,NA
"719","1930 Lucifer (1964 UA)","Lucifer","a0001930",2001930,"27","MBA",31800810512260740,2274842165465964,"Cgh",10.796002,2.89901761485475,2.48859307903193,0.141573660580666,14.0554775198931,11,1.4766,574.648422,1.97721,NA,NA,2458600.5,20190427,58600,318.52200539661,0.199676884827481,NA,0.4891,2639.31238856529,1802.91274230884,"J2000",0.067,131.985619428265,2458127.72003573,2097,94.4032304752512,"1930",3.30944215067757,NA,NA,NA,NA,NA
"720","1932 Jansky (1971 UB1)","Jansky","a0001932",2001932,"27","MBA",2.81470367723625e-41,2.4976227414371e-42,"Sl",8.810307,2.37180406680762,1.99471149447655,0.158989765473597,1.89074466885753,13.6,1.01024,393.1551008,2.2957,NA,NA,2458600.5,20190427,58600,188.995529041164,0.269827282697896,NA,0.46762,2671.77548691482,1334.18680424197,"J2000",0.219,5.62940735447249e-53,2458887.85714843,2022,282.463201476386,"1932",2.74889663913869,NA,NA,NA,NA,NA
"721","1936 Lugano (1973 WD)","Lugano","a0001936",2001936,"28","MBA",23280991158473188,1793884536359080,"Ch",10.050274,2.67740064450839,2.31319086502615,0.136031109213806,10.2562575648801,11.8,1.3483,524.717911,2.08727,NA,NA,2458600.5,20190427,58600,265.161780255639,0.22497487982617,NA,0.45156,2646.58399490123,1600.17865229291,"J2000",0.028,132.349199745062,2458305.91428003,1762,66.2743869478792,"1936",3.04161042399062,NA,NA,NA,NA,NA
"722","1943 Anteros (1973 EC)","Anteros","a0001943",2001943,"428","AMO",5574298014866.44,1249106534048.8,"L",5.439653,1.43045720479788,1.06425914413451,0.256000710426784,8.70641036845905,15.75,0.0622122,24.211121874,3.19547,0.841,0.444,2458600.5,20190427,58600,246.330841660461,0.576091900923019,NA,0.40595,4165.76966174997,624.900297024147,"J2000",0.17,208.308483087499,2458673.78355468,3111,317.781937680684,"1943",1.79665526546125,"Y","N","S",NA,2.3
"723","1948 Kampala (1935 GL)","Kampala","a0001948",2001948,"26","MBA",1.49732467115213e-40,1.25633420679665e-41,"S",9.269289,2.5338884089811,2.10648176977475,0.168676188616456,5.82685657448046,12.8,1.10351,429.4529867,1.99788,NA,NA,2458600.5,20190427,58600,23.2732558179627,0.244355909560874,9.45103456311219,0.52579,2657.97190802095,1473.2608703712,"J2000",NA,2.99464934230426e-52,2458819.30010801,1530,306.534900594352,"1948",2.96129504818745,NA,NA,NA,NA,NA
"724","1951 Lick (1949 OA)","Lick","a0001951",2001951,"21","MCA",0,0,"A",15.882252,1.39045179784934,1.3049008437562,0.0615274504484598,39.0919825910978,14.2,0.306407,119.24441219,3.71364,NA,NA,2458600.5,20190427,58600,130.743084485942,0.60113244237171,NA,0.42702,2682.61735761818,598.869690978006,"J2000",0.0895,0,2458830.09623714,1496,221.982253211451,"1951",1.47600275194249,NA,NA,NA,NA,NA
"725","1968 Mehltretter (1932 BK)","Mehltretter","a0001968",2001968,"32","MBA",4.0369320441834e-40,3.16429166350793e-41,"S",9.877893,2.74053366375971,2.43337512483762,0.112079827000083,4.59522030584428,11.7,1.42179,553.3180143,1.94972,NA,NA,2458600.5,20190427,58600,71.4998438627225,0.217245786564031,NA,0.46862,2646.08715888542,1657.10923877409,"J2000",0.178,8.07386408836681e-52,2458578.64479134,2317,4.74795199536553,"1968",3.0476922026818,NA,NA,NA,NA,NA
"726","1970 Sumeria (1954 ER)","Sumeria","a0001970",2001970,"25","MBA",8236167806571818,646692859262466,"Ch",9.859985,2.7806292295367,2.34184237462497,0.157801281181538,7.06765271296896,12.3,1.35524,527.4187508,1.81222,NA,NA,2458600.5,20190427,58600,312.396774307571,0.212563870001095,NA,0.46289,2645.84191822312,1693.60860807693,"J2000",0.062,132.312095911156,2458419.20454717,1695,38.5368630663116,"1970",3.21941608444842,NA,NA,NA,NA,NA
"727","1977 Shura (1970 QY)","Shura","a0001977",2001977,"29","MBA",9.04266079393883e-40,6.77792005329684e-41,"Sq",10.316106,2.78001008345558,2.57552192768569,0.0735566237643663,7.76614448919512,11.6,1.56672,609.7204224,2.18187,NA,NA,2458600.5,20190427,58600,332.243218770898,0.212634885254962,NA,0.46086,2642.59590315103,1693.04298101573,"J2000",0.15,1.80853215878777e-51,2459125.27507661,2038,248.414511801151,"1977",2.98449823922547,NA,NA,NA,NA,NA
"728","1980 Tezcatlipoca (1950 LA)","Tezcatlipoca","a0001980",2001980,"486","AMO",1.41020838596936e-41,1.16388276648076e-42,"Sl",9.507698,1.70952097437394,1.08598282797139,0.364744367427785,26.8695903175417,13.92,0.245309,95.46690353,3.40792,0.955,0.455,2458600.5,20190427,58600,246.574266558276,0.440953123731573,NA,0.31984,2681.73637414703,816.413311586261,"J2000",0.25,2.82041677193871e-53,2458887.98574142,3199,233.232264291577,"1980",2.3330591207765,"Y","N","SU",NA,4.3
"729","1981 Midas (1973 EA)","Midas","a0001981",2001981,"179","APO",6.97131452603414e-42,3.86643527387386e-43,"V",14.123926,1.77659953839447,0.62118196457717,0.650353413274813,39.8268931732887,15.2,0.00371125,1.4443071625,3.31386,NA,NA,2458600.5,20190427,58600,356.886302063282,0.416216944321315,NA,0.37649,2677.11026853666,864.933551869248,"J2000",NA,1.39426290520683e-53,2458249.07578696,904,146.268712110231,"1981",2.93201711221178,NA,NA,NA,NA,NA
"730","1989 Tatry (1955 FG)","Tatry","a0001989",2001989,"27","MBA",646557577719431,53104659936098.7,"C",9.47262,2.35149017533725,2.1713050113405,0.0766259480420366,7.76445469439712,12.5,1.20445,468.7358065,2.53723,NA,NA,2458600.5,20190427,58600,25.3045166417044,0.273331271115241,NA,0.42693,2658.95079854375,1317.08310772908,"J2000",0.175,132.967539927188,2458707.18461837,1836,330.839757652814,"1989",2.531675339334,NA,NA,NA,NA,NA
"731","1998 Titius (1938 DX1)","Titius","a0001998",2001998,"23","MBA",416775830193510,33479720953975.7,"Xc",9.671018,2.41891376556699,2.26482464235007,0.0637017844167741,7.62489749581892,12.3,1.26648,492.8760216,2.43937,NA,NA,2458600.5,20190427,58600,351.75624043442,0.261983231575894,NA,0.4581,2655.01057597347,1374.13374831095,"J2000",0.126,132.770528798673,2458095.09609598,2170,132.407348025311,"1998",2.5730028887839,NA,NA,NA,NA,NA
"732","2001 Einstein (1973 EB)","Einstein","a0002001",2002001,"25","IMB",8239370420812.76,591002120080.849,"Xe",10.86622,1.93353929033396,1.74267508516342,0.0987123489678711,22.6811135998904,12.85,0.767434,298.66228978,2.87424,0.72,0.261,2458600.5,20190427,58600,357.075251222166,0.366584899670545,NA,0.38985,2663.7181127167,982.037176991025,"J2000",0.81,133.205905635835,2458572.01987298,1582,10.4403845080148,"2001",2.12440349550449,"N","N","X",NA,3.975
"733","2019 van Albada (1935 SX1)","van Albada","a0002019",2002019,"29","MBA",8.62927097939239e-41,7.95348830919033e-42,"S",8.524818,2.24103253015042,1.87074782151511,0.165229510796283,4.04431446352989,12.3,0.854763,332.64811671,2.50139,NA,NA,2458600.5,20190427,58600,252.191771733454,0.293786498354987,NA,0.49672,2685.24190023567,1225.37966181484,"J2000",0.496,1.72585419587848e-52,2458470.41778372,2126,38.2163988192242,"2019",2.61131723878573,NA,NA,NA,NA,NA
"734","2022 West (1938 CK)","West","a0002022",2002022,"37","MBA",3.57684848505771e-40,2.81432428350937e-41,"S",9.844221,2.70746286381896,2.38858290409117,0.117778147205311,5.65515790356532,11.6,1.39817,544.1258189,2.39367,NA,NA,2458600.5,20190427,58600,2.48351802036604,0.221238299252421,NA,0.4375,2647.09610218487,1627.20469835677,"J2000",0.175,7.15369697011542e-52,2459348.34273636,1959,194.548544898715,"2022",3.02634282354674,NA,NA,NA,NA,NA
"735","2029 Binomi (1969 RB)","Binomi","a0002029",2002029,"28","MBA",5.80901852806289e-41,4.99945036105461e-42,"S",9.063621,2.35094874581329,2.05046437388309,0.127814088871702,5.58844282729845,13,1.04939,408.3911063,2.72436,NA,NA,2458600.5,20190427,58600,278.002304185701,0.273425699890349,NA,0.45625,2665.85175698187,1316.62824725097,"J2000",0.257,1.16180370561258e-52,2458874.3538844,1743,285.12130998886,"2029",2.65143311774349,NA,NA,NA,NA,NA
"736","2035 Stearns (1973 SC)","Stearns","a0002035",2002035,"29","MCA",14726669028722.4,970166155430.45,"Xe",11.834711,1.8839014159767,1.63605333425866,0.131561067695012,27.752091426225,12.61,0.629586,245.01598362,2.96678,0.737,0.28,2458600.5,20190427,58600,77.0356684031649,0.381168334992508,NA,0.37787,2664.48948121532,944.464602514992,"J2000",0.649,133.244474060766,2458793.30780827,1429,286.507768746229,"2035",2.13174949769474,"N","N","E",NA,4.824
"737","2038 Bistro (1973 WF)","Bistro","a0002038",2002038,"29","MBA",1.16724147660813e-40,8.70856112514439e-42,"Sa",10.394513,2.43529104903674,2.21463718307925,0.0906067741039712,14.8095206524323,11.9,1.19966,466.8716822,2.38914,NA,NA,2458600.5,20190427,58600,73.4731554359678,0.259344931707059,NA,0.41916,2650.35835795025,1388.11272551351,"J2000",0.168,2.33448295321626e-52,2457981.73273137,1882,160.474155024185,"2038",2.65594491499424,NA,NA,NA,NA,NA
"738","2040 Chalonge (1974 HA)","Chalonge","a0002040",2002040,"24","MBA",30338896782496284,2138469980430498,"Ch",10.940629,3.12276513414289,2.54256676306411,0.185796352320946,14.6437480519513,11.4,1.60926,626.2757142,1.62727,NA,NA,2458600.5,20190427,58600,38.7398949770304,0.178605608047379,NA,0.38771,2635.48424492505,2015.61420123215,"J2000",0.031,131.794212246253,2457951.75863427,1645,115.868846091951,"2040",3.70296350522167,NA,NA,NA,NA,NA
"739","2042 Sitarski (4633 P-L)","Sitarski","a0002042",2002042,"21","MBA",1.71915874373995e-40,1.36659144558935e-41,"Sq",9.744476,2.75277405150851,2.33721474557248,0.150960194393106,5.31660612067535,12.7,1.35663,527.9596971,2.1275,NA,NA,2458600.5,20190427,58600,17.1089995225948,0.215798402375673,9.89644809965054,0.4842,2647.25615771786,1668.22365706533,"J2000",NA,3.4383174874799e-52,2459151.20399902,1850,241.158956829672,"2042",3.16833335744453,NA,NA,NA,NA,NA
"740","2045 Peking (1964 TB1)","Peking","a0002045",2002045,"35","MBA",1.60084281098298e-40,1.30089341289625e-41,"V",9.567309,2.37949878587317,2.24685724204977,0.0557434803542984,6.9058299832966,12,1.24354,483.9484618,2.4504,NA,NA,2458600.5,20190427,58600,11.0897788367494,0.268519507889095,NA,0.45683,2657.0368944482,1340.6847153492,"J2000",0.249,3.20168562196597e-52,2458166.43993104,2217,116.553596110256,"2045",2.51214032969657,NA,NA,NA,NA,NA
"741","2053 Nuki (1976 UO)","Nuki","a0002053",2002053,"30","MBA",2.40222912155261e-40,1.84622140562456e-41,"S",10.066258,2.80079469455772,2.39731409631763,0.144059326813244,8.50543783728246,11.8,1.42368,554.0535456,2.15139,NA,NA,2458600.5,20190427,58600,193.180451727831,0.210272346545535,NA,0.45463,2643.94350602368,1712.06535673506,"J2000",0.251,4.80445824310523e-52,2458375.9250843,1798,47.2218945002224,"2053",3.20427529279781,NA,NA,NA,NA,NA
"742","2056 Nancy (A909 TB)","Nancy","a0002056",2002056,"29","MBA",8.36217048482632e-41,7.63740663994778e-42,"S",8.595188,2.21789397743389,1.9097099135333,0.138953469839513,3.93600952428097,12.3,0.910612,354.38287204,2.94206,NA,NA,2458600.5,20190427,58600,225.770866176709,0.298395934282478,NA,0.435,2682.85398471969,1206.45075431626,"J2000",0.351,1.67243409696526e-52,2458388.98927307,2136,63.1139409723726,"2056",2.52607804133449,NA,NA,NA,NA,NA
"743","2060 Chiron (1977 UB)","Chiron","a0002060",2002060,"122","CEN",3556980863025497088,227123211497827840,"Cb",11.922133,13.6691215751892,8.46871918041013,0.380448909329942,6.94668576765913,5.8,7.47103,2907.5007451,3.0383,0.704,0.283,2458600.5,20190427,58600,209.214379753142,0.0195026292410452,NA,0.48148,2601.64906028577,18459.0495748309,"J2000",0.15,130.102453014288,2450137.37525746,2184,165.053184074442,"2060",18.8695239699684,"N","N","B",NA,166
"744","2062 Aten (1976 AA)","Aten","a0002062",2002062,"JPL 148","ATE",2.36078252446353e-43,2.18222786816495e-44,"Sr",8.642158,0.966789831632499,0.790140764328748,0.182717134090524,18.9336868108448,16.8,0.113146,44.03302882,3.91861,0.93,0.46,2455926.5,20111231,55926,108.600376431844,1.03682619967717,NA,0.43362,2730.11585706185,347.213448225064,"J2000",0.26,4.72156504892705e-55,2455760.35087798,818,172.267762763347,"2062",1.14343889893625,"Y","N","S",NA,1.1
"745","2063 Bacchus (1977 HB)","Bacchus","a0002063",2002063,"115","APO",2.98755548962301e-43,3.58991030326289e-44,"Sq",7.075322,1.07788529391047,0.701191485427074,0.349474856565473,9.43224901506981,17.3,0.0672438,26.169269646,3.77118,NA,NA,2458600.5,20190427,58600,33.0969183584528,0.880734997008646,1.18981475792469,0.383,2905.55155674454,408.749511740438,"J2000",NA,5.97511097924603e-55,2458689.57788961,678,281.545985161476,"2063",1.45457910239386,NA,NA,NA,NA,NA
"746","2064 Thomsen (1942 RQ)","Thomsen","a0002064",2002064,"27","MCA",4.47149039089568e-40,4.83317193769081e-41,"S",7.513473,2.17869647272918,1.45983602175317,0.329949793362226,5.69524498758573,12.6,0.443941,172.76851897,2.36672,0.887,0.524,2458600.5,20190427,58600,302.146485750138,0.306484826636873,NA,0.46465,2775.46294178004,1174.60953597723,"J2000",0.0549,8.94298078179136e-52,2458710.37633153,2067,326.324571578679,"2064",2.89755692370518,NA,NA,NA,NA,NA
"747","2065 Spicer (1959 RN)","Spicer","a0002065",2002065,"28","MBA",674491252393793,56482192075278.8,"Xc",9.277546,2.69748109792123,2.06529654600695,0.234361068332033,6.4357788833827,12.4,1.08079,420.6110443,2.17172,NA,NA,2458600.5,20190427,58600,328.086823425932,0.222467440727715,NA,0.45874,2655.11354068075,1618.21432755463,"J2000",0.062,132.775677034037,2458042.04302663,1622,124.238493621734,"2065",3.32966564983552,NA,NA,NA,NA,NA
"748","2073 Janacek (1974 DK)","Janacek","a0002073",2002073,"29","MBA",121739323156711,9650896859429.6,"X",9.771814,2.7153324737146,2.41012947157319,0.11239986450863,2.96374450133616,12.8,1.42625,555.0537125,2.16824,NA,NA,2458600.5,20190427,58600,85.0295599113566,0.220277203129088,NA,0.46861,2647.44375792714,1634.30438958784,"J2000",0.154,132.392187896357,2458187.05978199,1957,91.0714548847386,"2073",3.020535475856,NA,NA,NA,NA,NA
"749","2074 Shoemaker (1974 UA)","Shoemaker","a0002074",2002074,"21","MCA",2.95257619011108e-42,1.80322679100926e-43,"Sa",12.777032,1.79965330507097,1.65213807927576,0.0819686910692995,30.0792360727721,13.9,0.667546,259.78887682,3.29482,NA,NA,2458600.5,20190427,58600,207.290230316419,0.40824493138555,NA,0.40254,2666.82169721645,881.8235630708,"J2000",0.518,5.90515238022217e-54,2458285.70272178,1317,128.514393249108,"2074",1.94716853086617,NA,NA,NA,NA,NA
"750","2078 Nanking (1975 AD)","Nanking","a0002078",2002078,"20","MCA",1.77072469350065e-41,1.4547105060056e-42,"Sq",9.484963,2.36836041200474,1.48033201928637,0.374954921648383,20.1676625307185,13,0.634139,246.78787463,2.61944,NA,NA,2458600.5,20190427,58600,286.971290484281,0.270415999916706,NA,0.4336,2663.0292223992,1331.28217306257,"J2000",0.404,3.54144938700131e-53,2458274.81961868,881,88.0691859666563,"2078",3.25638880472311,NA,NA,NA,NA,NA
"751","2085 Henan (1965 YA)","Henan","a0002085",2002085,"31","MBA",1091530577983327,85445149681497.2,"L",9.893196,2.69879408453491,2.46564908885466,0.0863885825955588,3.83442468220367,11.8,1.47927,575.6875059,2.34925,NA,NA,2458600.5,20190427,58600,118.133583134446,0.222305111980471,NA,0.47305,2646.68880936015,1619.39595897203,"J2000",0.131,132.354440468008,2458375.78375065,2378,49.9555709745751,"2085",2.93193908021517,NA,NA,NA,NA,NA
"752","2086 Newell (1966 BC)","Newell","a0002086",2002086,"28","MBA",32683191300948.8,2729471015839.26,"Xc",9.319573,2.40209658321726,2.13545026591398,0.111005660291204,6.48088264374668,12.3,1.15934,451.1803478,2.56356,NA,NA,2458600.5,20190427,58600,135.185766797214,0.264739275297219,NA,0.48906,2659.89690975411,1359.82845611341,"J2000",0.571,133.014845487705,2458026.2926415,1938,152.015239959239,"2086",2.66874290052053,NA,NA,NA,NA,NA
"753","2087 Kochera (1975 YC)","Kochera","a0002087",2002087,"26","MBA",9.89272599770342e-41,8.70714406219219e-42,"S",8.88801,2.20557577930838,2.07728279721428,0.0581675693475063,1.82892219137444,13.1,1.08852,423.6193284,2.82536,NA,NA,2458600.5,20190427,58600,95.6276371955295,0.30089924502289,8.2315069918872,0.44525,2673.49295260898,1196.41376957464,"J2000",NA,1.97854519954068e-52,2458231.67551936,2365,110.979007771598,"2087",2.33386876140248,NA,NA,NA,NA,NA
"754","2088 Sahlia (1976 DJ)","Sahlia","a0002088",2002088,"21","MBA",7.10036034405223e-41,6.20187337251964e-42,"S",8.951083,2.20714922116262,2.03274874346801,0.0790161698277685,5.53935670958332,12.42,1.0582,411.819694,2.73145,NA,NA,2458600.5,20190427,58600,359.754567635587,0.300577542887969,NA,0.45943,2671.97781914201,1197.69426731317,"J2000",0.35,1.42007206881045e-52,2458212.39817397,1778,116.654693257941,"2088",2.38154969885723,NA,NA,NA,NA,NA
"755","2089 Cetacea (1977 VF)","Cetacea","a0002089",2002089,"27","MBA",7.43387900456711e-40,5.59087142387605e-41,"Sq",10.305788,2.53375762610813,2.13768675020667,0.15631758611017,15.3783638402024,10.98,1.20081,467.3192277,2.56745,0.823,0.404,2458600.5,20190427,58600,102.689307519898,0.244374828880501,NA,0.42742,2648.86594786901,1473.14681159752,"J2000",0.276,1.48677580091342e-51,2458177.75575321,1829,103.308052969742,"2089",2.92982850200959,"N","N","S",NA,16.123
"756","2099 Opik (1977 VB)","Opik","a0002099",2002099,"12","MCA",24535805004910.1,1759913192642.7,"Ch",10.837606,2.30430371242725,1.47417204795441,0.360252713214793,26.9528404717776,15.18,0.495097,192.67689949,2.37774,0.69,0.35,2458600.5,20190427,58600,218.823654804184,0.281769833026321,3.15848887410747,0.49815,2656.67881778563,1277.63854680061,"J2000",NA,132.853940889281,2458751.48706779,610,317.456399120003,"2099",3.13443537690008,"N","N","S",NA,NA
"757","2100 Ra-Shalom (1978 RA)","Ra-Shalom","a0002100",2002100,"187","ATE",1755387853952.41,130812450948.851,"Xc",10.648993,0.832041419013646,0.468850520408478,0.436505792026216,15.7559461044444,16.05,0.150112,58.41908704,3.77974,0.712,0.31,2453784.5,20060218,53784,170.884793757183,1.29863365847929,NA,0.39294,2712.06000908505,277.214438151529,"J2000",0.13,135.623000454253,2453878.1962724,1511,238.322866990858,"2100",1.19523231761882,"Y","N","C",NA,2.3
"758","2102 Tantalus (1975 YA)","Tantalus","a0002102",2002102,"155","APO",1069553313.92543,35860263.3223399,"Q",23.459713,1.29009974092532,0.904125755498987,0.299181507585991,64.0068976115514,16,0.0434647,16.915157299,3.76281,NA,NA,2458600.5,20190427,58600,94.3624465056556,0.672619016815331,NA,0.28926,2688.11900168312,535.221263449408,"J2000",0.245,134.408089190784,2458343.38397266,1086,172.941129513575,"2102",1.67607372635165,NA,NA,NA,NA,NA
"759","2106 Hugo (1936 UF)","Hugo","a0002106",2002106,"32","MBA",3509414309553397,268925102547598,"C",10.10115,2.70504970079834,2.44515174723422,0.0960788090094691,8.02741282296877,12.3,1.46525,570.2313425,2.40909,NA,NA,2458600.5,20190427,58600,151.918783393608,0.221534413848888,NA,0.49826,2645.34475842996,1625.02969062658,"J2000",0.073,132.287237921498,2459322.73274389,1892,200.000592419281,"2106",2.96494765436247,NA,NA,NA,NA,NA
"760","2107 Ilmari (1941 VA)","Ilmari","a0002107",2002107,"31","MBA",8.20168182673391e-40,6.2827843108478e-41,"S",10.110631,2.62669263655481,2.42006146898099,0.0786659103917217,8.82761726069054,11.5,1.4272,555.423424,2.53798,NA,NA,2458600.5,20190427,58600,221.230553382947,0.231520893034421,NA,0.48066,2646.928762504,1554.93525997448,"J2000",0.175,1.64033636534678e-51,2458284.76009095,2272,73.1003857105511,"2107",2.83332380412863,NA,NA,NA,NA,NA
